slot_id,day_of_week,start_time,end_time,duration_minutes,scheme,campus,slot_type,applicable_batches,max_concurrent_activities,priority_level,room_availability,teacher_availability,break_slot,lunch_slot,elective_slot,lab_preferred,rush_period,booking_status,conflict_level,utilization_rate,notes
SLOT06154,Monday,10:00,16:00,360,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Cultural Festival - Annual event
SLOT06155,Monday,10:00,16:00,360,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Cultural Festival - Annual event
SLOT06156,Monday,10:00,16:00,360,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,92,Cultural Festival - Annual event
SLOT06157,Monday,10:00,16:00,360,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Cultural Festival - Annual event
SLOT06158,Monday,10:00,16:00,360,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Cultural Festival - Annual event
SLOT06159,Tuesday,10:00,16:00,360,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Cultural Festival - Annual event
SLOT06160,Tuesday,10:00,16:00,360,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Cultural Festival - Annual event
SLOT06161,Tuesday,10:00,16:00,360,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,81,Cultural Festival - Annual event
SLOT06162,Tuesday,10:00,16:00,360,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,84,Cultural Festival - Annual event
SLOT06163,Tuesday,10:00,16:00,360,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,84,Cultural Festival - Annual event
SLOT06164,Tuesday,10:00,16:00,360,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Cultural Festival - Annual event
SLOT06165,Wednesday,10:00,16:00,360,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Cultural Festival - Annual event
SLOT06166,Wednesday,10:00,16:00,360,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Cultural Festival - Annual event
SLOT06167,Wednesday,10:00,16:00,360,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Cultural Festival - Annual event
SLOT06168,Wednesday,10:00,16:00,360,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Cultural Festival - Annual event
SLOT06169,Wednesday,10:00,16:00,360,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Cultural Festival - Annual event
SLOT06170,Wednesday,10:00,16:00,360,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Cultural Festival - Annual event
SLOT06171,Thursday,10:00,16:00,360,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Cultural Festival - Annual event
SLOT06172,Thursday,10:00,16:00,360,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Cultural Festival - Annual event
SLOT06173,Thursday,10:00,16:00,360,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Cultural Festival - Annual event
SLOT06174,Thursday,10:00,16:00,360,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Cultural Festival - Annual event
SLOT06175,Thursday,10:00,16:00,360,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,96,Cultural Festival - Annual event
SLOT06176,Thursday,10:00,16:00,360,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,92,Cultural Festival - Annual event
SLOT06177,Friday,10:00,16:00,360,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Cultural Festival - Annual event
SLOT06178,Friday,10:00,16:00,360,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Cultural Festival - Annual event
SLOT06179,Friday,10:00,16:00,360,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Cultural Festival - Annual event
SLOT06180,Friday,10:00,16:00,360,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Cultural Festival - Annual event
SLOT06181,Friday,10:00,16:00,360,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Cultural Festival - Annual event
SLOT06182,Friday,10:00,16:00,360,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Cultural Festival - Annual event
SLOT06183,Saturday,10:00,16:00,360,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Cultural Festival - Annual event
SLOT06184,Saturday,10:00,16:00,360,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Cultural Festival - Annual event
SLOT06185,Saturday,10:00,16:00,360,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,81,Cultural Festival - Annual event
SLOT06186,Saturday,10:00,16:00,360,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Cultural Festival - Annual event
SLOT06187,Saturday,10:00,16:00,360,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Cultural Festival - Annual event
SLOT06188,Saturday,10:00,16:00,360,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Cultural Festival - Annual event
SLOT06189,Monday,09:00,16:00,420,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Technical Symposium - Annual event
SLOT06190,Monday,09:00,16:00,420,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Technical Symposium - Annual event
SLOT06191,Monday,09:00,16:00,420,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Technical Symposium - Annual event
SLOT06192,Monday,09:00,16:00,420,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Technical Symposium - Annual event
SLOT06193,Monday,09:00,16:00,420,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Technical Symposium - Annual event
SLOT06194,Monday,09:00,16:00,420,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Technical Symposium - Annual event
SLOT06195,Tuesday,09:00,16:00,420,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Technical Symposium - Annual event
SLOT06196,Tuesday,09:00,16:00,420,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Technical Symposium - Annual event
SLOT06197,Tuesday,09:00,16:00,420,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Technical Symposium - Annual event
SLOT06198,Tuesday,09:00,16:00,420,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,85,Technical Symposium - Annual event
SLOT06199,Tuesday,09:00,16:00,420,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,80,Technical Symposium - Annual event
SLOT06200,Tuesday,09:00,16:00,420,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Technical Symposium - Annual event
SLOT06201,Wednesday,09:00,16:00,420,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Technical Symposium - Annual event
SLOT06202,Wednesday,09:00,16:00,420,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,99,Technical Symposium - Annual event
SLOT06203,Wednesday,09:00,16:00,420,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,95,Technical Symposium - Annual event
SLOT06204,Wednesday,09:00,16:00,420,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Technical Symposium - Annual event
SLOT06205,Wednesday,09:00,16:00,420,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,81,Technical Symposium - Annual event
SLOT06206,Wednesday,09:00,16:00,420,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Technical Symposium - Annual event
SLOT06207,Thursday,09:00,16:00,420,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Technical Symposium - Annual event
SLOT06208,Thursday,09:00,16:00,420,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,89,Technical Symposium - Annual event
SLOT06209,Thursday,09:00,16:00,420,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,94,Technical Symposium - Annual event
SLOT06210,Thursday,09:00,16:00,420,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Technical Symposium - Annual event
SLOT06211,Thursday,09:00,16:00,420,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Technical Symposium - Annual event
SLOT06212,Thursday,09:00,16:00,420,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Technical Symposium - Annual event
SLOT06213,Friday,09:00,16:00,420,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Technical Symposium - Annual event
SLOT06214,Friday,09:00,16:00,420,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,98,Technical Symposium - Annual event
SLOT06215,Friday,09:00,16:00,420,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,86,Technical Symposium - Annual event
SLOT06216,Friday,09:00,16:00,420,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,93,Technical Symposium - Annual event
SLOT06217,Friday,09:00,16:00,420,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,83,Technical Symposium - Annual event
SLOT06218,Friday,09:00,16:00,420,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,97,Technical Symposium - Annual event
SLOT06219,Saturday,09:00,16:00,420,A,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,87,Technical Symposium - Annual event
SLOT06220,Saturday,09:00,16:00,420,A,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,100,Technical Symposium - Annual event
SLOT06221,Saturday,09:00,16:00,420,A,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,84,Technical Symposium - Annual event
SLOT06222,Saturday,09:00,16:00,420,B,Campus-3,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,88,Technical Symposium - Annual event
SLOT06223,Saturday,09:00,16:00,420,B,Campus-15B,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,84,Technical Symposium - Annual event
SLOT06224,Saturday,09:00,16:00,420,B,Campus-8,Special Event,All Batches,3,Medium,Reserved,Coordinated,False,False,False,False,False,Event Reserved,Medium,82,Technical Symposium - Annual event
